sentence	sentence #	word	tag
sentence1340		to	O
sentence1340		the	O
sentence1340		Resident	O
sentence1340		s	O
sentence1340		provided	O
sentence1340		Residents	O
sentence1340		has	O
sentence1340		given	O
sentence1340		the	O
sentence1340		Owner	O
sentence1340		s	O
sentence1340		notice	O
sentence1340		of	O
sentence1340		intent	O
sentence1340		to	O
sentence1340		vacate	O
sentence1340		abandon	O
sentence1340		and	O
sentence1340		terminate	O
sentence1340		this	O
sentence1340		agreement	O
sentence1340		proper	O
sentence1340		to	O
sentence1340		the	O
sentence1340		expiration	O
sentence1340		of	O
sentence1340		its	O
sentence1340		full	O
sentence1340		term	O
sentence1340		at	O
sentence1340		least	O
sentence1340		7	O
sentence1340		days	O
sentence1340		in	O
sentence1340		advance	O
sentence1341	sentence1341	RELEASE	O
sentence1341		OF	O
sentence1341		DEPOSIT	O
sentence1341		Release	O
sentence1341		of	O
sentence1341		security	O
sentence1341		deposit	O
sentence1341		is	O
sentence1341		subject	O
sentence1341		to	O
sentence1341		the	O
sentence1341		provisions	O
sentence1341		as	O
sentence1341		follows	O
sentence1342	sentence1342	The	O
sentence1342		full	O
sentence1342		term	O
sentence1342		of	O
sentence1342		this	O
sentence1342		agreement	O
sentence1342		has	O
sentence1342		been	O
sentence1342		completed	O
sentence1343	sentence1343	Formal	O
sentence1343		written	O
sentence1343		notice	O
sentence1343		has	O
sentence1343		been	O
sentence1343		given	O
sentence1344	sentence1344	No	O
sentence1344		damage	O
sentence1344		or	O
sentence1344		deterioration	O
sentence1344		to	O
sentence1344		the	O
sentence1344		premises	O
sentence1344		structures	O
sentence1344		or	O
sentence1344		grounds	O
sentence1344		is	O
sentence1344		evident	O
sentence1345	sentence1345	The	O
sentence1345		entire	O
sentence1345		dwelling	O
sentence1345		house	O
sentence1345		appliance	O
sentence1345		and	O
sentence1345		closets	O
sentence1345		are	O
sentence1345		clean	O
sentence1345		and	O
sentence1345		left	O
sentence1345		free	O
sentence1345		of	O
sentence1345		insects	O
sentence1345		and	O
sentence1345		all	O
sentence1345		debris	O
sentence1345		and	O
sentence1345		garbage	O
sentence1345		have	O
sentence1345		been	O
sentence1345		removed	O
sentence1345		from	O
sentence1345		the	O
sentence1345		property	O
sentence1345		walls	O
sentence1345		ceilings	O
sentence1345		and	O
sentence1345		floors	O
sentence1345		are	O
sentence1345		cleaned	O
sentence1345		and	O
sentence1345		left	O
sentence1345		odorless	O
sentence1346	sentence1346	Any	O
sentence1346		and	O
sentence1346		all	O
sentence1346		unpaid	O
sentence1346		charges	O
sentence1346		delinquent	O
sentence1346		rents	O
sentence1346		utility	O
sentence1346		charges	O
sentence1346		etc	O
sentence1346		have	O
sentence1346		been	O
sentence1346		paid	O
sentence1346		in	O
sentence1346		full	O
sentence1347	sentence1347	All	O
sentence1347		keys	O
sentence1347		have	O
sentence1347		been	O
sentence1347		returned	O
sentence1347		including	O
sentence1347		keys	O
sentence1347		to	O
sentence1347		any	O
sentence1347		new	O
sentence1347		locks	O
sentence1347		installed	O
sentence1347		while	O
sentence1347		Residents	O
sentence1347		was	O
sentence1347		in	O
sentence1347		possession	O
sentence1348	sentence1348	A	O
sentence1348		forwarding	O
sentence1348		address	O
sentence1348		has	O
sentence1348		been	O
sentence1348		left	O
sentence1348		with	O
sentence1348		the	O
sentence1348		Owner	O
sentence1348		s	O
sentence1349	sentence1349	OWNERS	O
sentence1349		AGENTS	O
sentence1349		AND	O
sentence1349		ACCESS	O
sentence1349		The	O
sentence1349		Owner	O
sentence1349		s	O
sentence1349		may	O
sentence1349		be	O
sentence1349		represented	O
sentence1349		by	O
sentence1349		an	O
sentence1349		agent	O
sentence1349		who	O
sentence1349		will	O
sentence1349		carry	O
sentence1349		identification	O
sentence1349		Resident	O
sentence1349		s	O
sentence1349		specifically	O
sentence1349		agrees	O
sentence1349		to	O
sentence1349		permit	O
sentence1349		the	O
sentence1349		Owner	O
sentence1349		s	O
sentence1349		or	O
sentence1349		agent	O
sentence1349		s	O
sentence1349		access	O
sentence1349		to	O
sentence1349		the	O
sentence1349		premises	O
sentence1349		for	O
sentence1349		the	O
sentence1349		purposes	O
sentence1349		of	O
sentence1349		inspection	O
sentence1349		repairs	O
sentence1349		or	O
sentence1349		to	O
sentence1349		show	O
sentence1349		the	O
sentence1349		property	O
sentence1349		to	O
sentence1349		another	O
sentence1349		person	O
sentence1349		at	O
sentence1349		reasonable	O
sentence1349		hours	O
sentence1349		on	O
sentence1349		request	O
sentence1350	sentence1350	RENEWAI	O
sentence1350		TERM	O
sentence1350		At	O
sentence1350		the	O
sentence1350		end	O
sentence1350		of	O
sentence1350		initial	O
sentence1350		term	O
sentence1350		herein	O
sentence1350		Owner	O
sentence1350		s	O
sentence1350		may	O
sentence1350		elect	O
sentence1350		to	O
sentence1350		renew	O
sentence1350		for	O
sentence1351	sentence1351	another	O
sentence1351		term	O
sentence1351		but	O
sentence1351		at	O
sentence1351		a	O
sentence1351		rental	O
sentence1351		increase	O
sentence1351		of	O
sentence1351		FIVE	O
sentence1351		HUNDRED	O
sentence1351		PESOS	O
sentence1351		IP	O
sentence1351		500	O
sentence1351		1	O
sentence1351		to	O
sentence1351		the	O
sentence1351		current	O
sentence1351		agreed	O
sentence1351		rental	O
sentence1351		pay	O
sentence1352	sentence1352	ACKNOWLEDGMENT	O
sentence1352		In	O
sentence1352		this	O
sentence1352		agreement	O
sentence1352		the	O
sentence1352		Singular	O
sentence1352		number	O
sentence1352		where	O
sentence1352		used	O
sentence1352		will	O
sentence1352		also	O
sentence1352		include	O
sentence1352		the	O
sentence1352		Plural	O
sentence1352		the	O
sentence1352		Masculine	O
sentence1352		gender	O
sentence1352		will	O
sentence1352		include	O
sentence1352		the	O
sentence1352		Feminine	O
sentence1352		the	O
sentence1352		terms	O
sentence1352		Owner	O
sentence1352		Owners	O
sentence1352		and	O
sentence1352		Owner	O
sentence1352		s	O
sentence1352		will	O
sentence1352		include	O
sentence1352		Landlord	O
sentence1352		Lesser	O
sentence1352		and	O
sentence1352		the	O
sentence1352		terms	O
sentence1352		Resident	O
sentence1352		Residents	O
sentence1352		and	O
sentence1352		Resident	O
sentence1352		s	O
sentence1352		will	O
sentence1352		include	O
sentence1352		Tenant	O
sentence1352		Lessee	O
sentence1352		The	O
sentence1352		below	O
sentence1352		signed	O
sentence1352		parties	O
sentence1352		acknowledge	O
sentence1352		that	O
sentence1352		they	O
sentence1352		have	O
sentence1352		read	O
sentence1352		and	O
sentence1352		understand	O
sentence1352		all	O
sentence1352		of	O
sentence1352		the	O
sentence1352		provisions	O
sentence1352		of	O
sentence1352		this	O
sentence1352		agreement	O
sentence1352		This	O
sentence1352		contract	O
sentence1352		is	O
sentence1352		bound	O
sentence1352		by	O
sentence1352		all	O
sentence1352		heirs	O
sentence1352		executors	O
sentence1352		successors	O
sentence1352		and	O
sentence1352		or	O
sentence1352		assigns	O
sentence1353	sentence1353	LEGAL	O
sentence1353		CONTRACT	O
sentence1353		This	O
sentence1353		is	O
sentence1353		a	O
sentence1353		legally	O
sentence1353		binding	O
sentence1353		contract	O
sentence1353		If	O
sentence1353		you	O
sentence1353		do	O
sentence1353		not	O
sentence1353		understand	O
sentence1353		any	O
sentence1353		part	O
sentence1353		of	O
sentence1353		this	O
sentence1353		contract	O
sentence1353		seek	O
sentence1353		competent	O
sentence1353		legal	O
sentence1353		advice	O
sentence1353		before	O
sentence1353		signing	O
sentence1354	sentence1354	32	O
sentence1354		RIGHT	O
sentence1354		TO	O
sentence1354		SIGN	O
sentence1354		The	O
sentence1354		individual	O
sentence1354		s	O
sentence1354		signing	O
sentence1354		this	O
sentence1354		House	O
sentence1354		Rental	O
sentence1354		Contract	O
sentence1354		as	O
sentence1354		to	O
sentence1354		Resident	O
sentence1354		s	O
sentence1354		stipulates	O
sentence1354		and	O
sentence1354		warrants	O
sentence1354		that	O
sentence1354		he	O
sentence1354		she	O
sentence1354		has	O
sentence1354		the	O
sentence1354		right	O
sentence1354		to	O
sentence1354		sign	O
sentence1354		for	O
sentence1354		and	O
sentence1354		to	O
sentence1354		bind	O
sentence1354		all	O
sentence1354		occupants	O
sentence1355	sentence1355	IN	O
sentence1355		WITNESS	O
sentence1355		WHEREOF	O
sentence1355		the	O
sentence1355		parties	O
sentence1355		hereto	O
sentence1355		have	O
sentence1355		set	O
sentence1355		their	O
sentence1355		hands	O
sentence1355		this	O
sentence1355		2007	O
sentence1355		at	O
sentence1355		Manila	O
sentence1356	sentence1356	GERALDINE	O
sentence1356		Q	O
sentence1356		GALINATO	O
sentence1357	sentence1357	Resident	O
sentence1358	sentence1358	CELESTINO	O
sentence1358		ALFARO	O
sentence1359	sentence1359	Resident	O
sentence1359		xe2	O
sentence1359		x80	O
sentence1359		x99s	O
sentence1359		Immediate	O
sentence1359		Relative	O
sentence1359		Occupant	O
sentence1360	sentence1360	Mary	O
sentence1360		Rose	O
sentence1360		C	O
sentence1360		Ingles	O
sentence1361	sentence1361	Owner	O
sentence1362	sentence1362	Antonio	O
sentence1362		Levy	O
sentence1362		S	O
sentence1362		Ingles	O
sentence1362		Jr	O
sentence1363	sentence1363	Owner	O
sentence1364	sentence1364	SIGNED	O
sentence1364		IN	O
sentence1364		THE	O
sentence1364		PRESENCE	O
sentence1364		OF	O
sentence1365	sentence1365	WITNESS	O
sentence1366	sentence1366	REPUBLIC	O
sentence1366		OF	O
sentence1366		THE	O
sentence1366		PHILIPPINES	O
sentence1366		CITY	O
sentence1366		OF	O
sentence1366		MANILA	O
sentence1367	sentence1367	BEFORE	O
sentence1367		ME	O
sentence1367		a	O
sentence1367		Notary	O
sentence1367		Public	O
sentence1367		for	O
sentence1367		and	O
sentence1367		in	O
sentence1367		Manila	O
sentence1367		personally	O
sentence1367		appeared	O
sentence1367		the	O
sentence1367		following	O
sentence1367		persons	O
sentence1368	sentence1368	known	O
sentence1368		to	O
sentence1368		me	O
sentence1368		and	O
sentence1368		to	O
sentence1368		me	O
sentence1368		known	O
sentence1368		to	O
sentence1368		be	O
sentence1368		the	O
sentence1368		same	O
sentence1368		persons	O
sentence1368		who	O
sentence1368		executed	O
sentence1368		the	O
sentence1368		foregoing	O
sentence1368		instrument	O
sentence1368		and	O
sentence1368		acknowledgement	O
sentence1368		to	O
sentence1368		me	O
sentence1368		that	O
sentence1368		the	O
sentence1368		same	O
sentence1368		is	O
sentence1368		their	O
sentence1368		free	O
sentence1368		and	O
sentence1368		voluntary	O
sentence1368		act	O
sentence1368		and	O
sentence1368		deed	O
sentence1369	sentence1369	This	O
sentence1369		instrument	O
sentence1369		refers	O
sentence1369		to	O
sentence1369		as	O
sentence1369		House	O
sentence1369		Rental	O
sentence1369		Contract	O
sentence1369		of	O
sentence1369		a	O
sentence1369		two	O
sentence1369		bedroom	O
sentence1369		residential	O
sentence1369		unit	O
sentence1369		located	O
sentence1369		at	O
sentence1369		Lot	O
sentence1369		6	O
sentence1369		Block	O
sentence1369		20	O
sentence1369		Royal	O
sentence1369		South	O
sentence1369		Townhomes	O
sentence1369		Marcos	O
sentence1369		Alvarez	O
sentence1369		Avenue	O
sentence1369		Talon	O
sentence1369		5	O
sentence1369		Las	O
sentence1369		Pinas	O
sentence1369		City	O
sentence1369		Metro	O
sentence1369		Manila	O
sentence1369		consisting	O
sentence1369		of	O
sentence1369		five	O
sentence1369		5	O
sentence1369		pages	O
sentence1369		including	O
sentence1369		this	O
sentence1369		one	O
sentence1369		wherein	O
sentence1369		this	O
sentence1369		acknowledgement	O
sentence1369		is	O
sentence1369		written	O
sentence1369		and	O
sentence1369		has	O
sentence1369		been	O
sentence1369		signed	O
sentence1369		by	O
sentence1369		the	O
sentence1369		parties	O
sentence1369		hereto	O
sentence1369		and	O
sentence1369		their	O
sentence1369		instrumental	O
sentence1369		witnesses	O
sentence1369		at	O
sentence1369		the	O
sentence1369		upper	O
sentence1369		portion	O
sentence1369		of	O
sentence1369		this	O
sentence1369		page	O
sentence1369		and	O
sentence1369		left	O
sentence1369		hand	O
sentence1369		margin	O
sentence1369		of	O
sentence1369		all	O
sentence1369		other	O
sentence1369		pages	O
sentence1369		hereof	O
sentence1370	sentence1370	WITNESS	O
sentence1370		MY	O
sentence1370		HAND	O
sentence1370		AND	O
sentence1370		SEAL	O
sentence1370		this	O
sentence1371	sentence1371	PROMISORY	O
sentence1371		NOTE	O
sentence1371		DOCUMENT	O
sentence1372	sentence1372	I	O
sentence1372		GERALDINE	O
sentence1372		O	O
sentence1372		CAM	O
sentence1372		NATO	O
sentence1372		Resident	O
sentence1372		s	O
sentence1372		of	O
sentence1372		legal	O
sentence1372		age	O
sentence1372		with	O
sentence1372		residence	O
sentence1372		and	O
sentence1372		postal	O
sentence1372		address	O
sentence1372		at	O
sentence1372		6	O
sentence1372		Manganese	O
sentence1372		Road	O
sentence1372		Pilar	O
sentence1372		Village	O
sentence1372		Las	O
sentence1372		Pinas	O
sentence1372		Metro	O
sentence1372		Manila	O
sentence1372		PROMISED	O
sentence1372		TO	O
sentence1372		GIVE	O
sentence1372		ALL	O
sentence1372		THE	O
sentence1372		ELEVEN	O
sentence1372		11	O
sentence1372		POST	O
sentence1372		DATED	O
sentence1372		CHECKS	O
sentence1372		on	O
sentence1372		or	O
sentence1372		before	O
sentence1372		the	O
sentence1372		20th	O
sentence1372		of	O
sentence1372		June	O
sentence1372		2007	O
sentence1372		payable	O
sentence1372		to	O
sentence1372		ANTONIO	O
sentence1372		LEVY	O
sentence1372		S	O
sentence1372		INGLES	O
sentence1372		JR	O
sentence1372		Owner	O
sentence1372		s	O
sentence1372		as	O
sentence1372		monthly	O
sentence1372		rent	O
sentence1372		payments	O
sentence1372		from	O
sentence1372		June	O
sentence1372		20	O
sentence1372		2007	O
sentence1372		to	O
sentence1372		May	O
sentence1372		20	O
sentence1372		2007	O
sentence1372		of	O
sentence1372		the	O
sentence1372		Owner	O
sentence1372		s	O
sentence1372		xe2	O
sentence1372		x80	O
sentence1372		x99	O
sentence1372		house	O
sentence1372		located	O
sentence1372		at	O
sentence1372		Lot	O
sentence1372		6	O
sentence1372		Block	O
sentence1372		20	O
sentence1372		Royal	O
sentence1372		South	O
sentence1372		Townhomes	O
sentence1372		Marcos	O
sentence1372		Alvarez	O
sentence1372		Avenue	O
sentence1372		Talon	O
sentence1372		5	O
sentence1372		Las	O
sentence1372		Pinas	O
sentence1372		City	O
sentence1372		Metro	O
sentence1372		Manila	O
sentence1373	sentence1373	SCHEDULE	O
sentence1373		OF	O
sentence1373		PAYMENT	O
sentence1373		of	O
sentence1373		11	O
sentence1373		PDCs	O
sentence1373		from	O
sentence1373		June	O
sentence1373		20	O
sentence1373		2007	O
sentence1373		to	O
sentence1373		May	O
sentence1373		20	O
sentence1373		2007	O
sentence1374	sentence1374	Failure	O
sentence1374		to	O
sentence1374		FUFILL	O
sentence1374		THIS	O
sentence1374		PROMISED	O
sentence1374		AS	O
sentence1374		STATED	O
sentence1374		ABOVE	O
sentence1374		will	O
sentence1374		result	O
sentence1374		to	O
sentence1374		Resident	O
sentence1374		s	O
sentence1374		and	O
sentence1374		other	O
sentence1374		occupants	O
sentence1374		to	O
sentence1374		freely	O
sentence1374		and	O
sentence1374		voluntarily	O
sentence1374		self	O
sentence1374		evict	O
sentence1374		themselves	O
sentence1374		from	O
sentence1374		the	O
sentence1374		Owner	O
sentence1374		sf	O
sentence1374		house	O
sentence1375	sentence1375	The	O
sentence1375		Resident	O
sentence1375		s	O
sentence1375		Occupant	O
sentence1375		s	O
sentence1375		hereto	O
sentence1375		have	O
sentence1375		set	O
sentence1375		their	O
sentence1375		hands	O
sentence1375		this	O
sentence1375		20th	O
sentence1375		day	O
sentence1375		of	O
sentence1375		May	O
sentence1375		2007	O
sentence1375		at	O
sentence1375		Lot	O
sentence1375		6	O
sentence1375		Block	O
sentence1375		20	O
sentence1375		Royal	O
sentence1375		South	O
sentence1375		Townhomes	O
sentence1375		Marcos	O
sentence1375		Alvarez	O
sentence1375		Avenue	O
sentence1375		Talon	O
sentence1375		5	O
sentence1375		Las	O
sentence1375		Pinas	O
sentence1375		City	O
sentence1375		Metro	O
sentence1375		Manila	O
sentence1376	sentence1376	GERALDINE	O
sentence1376		Q	O
sentence1376		GALINATO	O
sentence1377	sentence1377	Resident	O
sentence1378	sentence1378	CELESTINO	O
sentence1378		ALFARO	O
sentence1379	sentence1379	Occupant	O
sentence1380	sentence1380	MIA	O
sentence1380		ALFARO	O
sentence1380		Occupant	O
sentence1381	sentence1381	JED	O
sentence1381		ALFARO	O
sentence1382	sentence1382	Occupant	O
sentence1383	sentence1383	RENTAL	O
sentence1383		AGREEMENT	O
sentence1384	sentence1384	This	O
sentence1384		RENTAL	O
sentence1384		AGREEMENT	O
sentence1384		is	O
sentence1384		made	O
sentence1384		and	O
sentence1384		executed	O
sentence1384		on	O
sentence1384		this	O
sentence1384		10th	B-startdate
sentence1384		mav	I-startdate
sentence1384		2009	I-startdate
sentence1384		tby	O
sentence1384		and	O
sentence1384		between	O
sentence1385	sentence1385	BETWEEN	O
sentence1386	sentence1386	Sri	B-partyone
sentence1386		E	I-partyone
sentence1386		Anwar	I-partyone
sentence1387	sentence1387	222	O
sentence1387		16	O
sentence1387		xe2	O
sentence1387		x84	O
sentence1387		xa2	O
sentence1387		Main	O
sentence1387		6th	O
sentence1387		Cross	O
sentence1388	sentence1388	BTM	O
sentence1388		2nd	O
sentence1388		Stage	O
sentence1388		E	O
sentence1388		W	O
sentence1388		S	O
sentence1388		Bangalore	O
sentence1388		560076	O
sentence1389	sentence1389	Hereinafter	O
sentence1389		called	O
sentence1389		as	O
sentence1389		LESSOR	O
sentence1389		of	O
sentence1389		the	O
sentence1389		one	O
sentence1389		part	O
sentence1389		and	O
sentence1390	sentence1390	Mohammed	B-partytwo
sentence1390		Ishaq	I-partytwo
sentence1391	sentence1391	s	O
sentence1391		o	O
sentence1391		Mohammed	O
sentence1391		Moosa	O
sentence1392	sentence1392	415	O
sentence1392		ground	O
sentence1392		floor	O
sentence1392		29th	O
sentence1392		main	O
sentence1392		8th	O
sentence1392		cross	O
sentence1393	sentence1393	Near	O
sentence1393		M	O
sentence1393		E	O
sentence1393		S	O
sentence1393		college	O
sentence1393		B	O
sentence1393		T	O
sentence1393		M	O
sentence1393		2nd	O
sentence1393		EWS	O
sentence1394	sentence1394	Bangalore	O
sentence1394		560076	O
sentence1395	sentence1395	Here	O
sentence1395		in	O
sentence1395		after	O
sentence1395		called	O
sentence1395		as	O
sentence1395		the	O
sentence1395		xe2	O
sentence1395		x80	O
sentence1395		x9c	O
sentence1395		LESSEE	O
sentence1395		xe2	O
sentence1395		x80	O
sentence1395		x9d	O
sentence1395		of	O
sentence1395		the	O
sentence1395		other	O
sentence1395		part	O
sentence1395		and	O
sentence1395		in	O
sentence1395		witnesses	O
sentence1395		as	O
sentence1395		follows	O
sentence1396	sentence1396	Where	O
sentence1396		as	O
sentence1396		the	O
sentence1396		terms	O
sentence1396		the	O
sentence1396		Lessor	O
sentence1396		and	O
sentence1396		Lessee	O
sentence1396		shall	O
sentence1396		mean	O
sentence1396		and	O
sentence1396		include	O
sentence1396		their	O
sentence1396		respective	O
sentence1396		heirs	O
sentence1396		legeal	O
sentence1396		representative	O
sentence1396		administrators	O
sentence1396		executors	O
sentence1396		and	O
sentence1396		assigns	O
sentence1397	sentence1397	WHEREAS	O
sentence1397		the	O
sentence1397		Lessor	O
sentence1397		is	O
sentence1397		the	O
sentence1397		sole	O
sentence1397		and	O
sentence1397		absolute	O
sentence1397		owner	O
sentence1397		of	O
sentence1397		the	O
sentence1397		schedule	O
sentence1397		property	O
sentence1397		described	O
sentence1397		hereunder	O
sentence1397		and	O
sentence1397		wheras	O
sentence1397		the	O
sentence1397		Lessor	O
sentence1397		is	O
sentence1397		intend	O
sentence1397		to	O
sentence1397		letout	O
sentence1397		the	O
sentence1397		said	O
sentence1397		house	O
sentence1397		to	O
sentence1397		the	O
sentence1397		lessee	O
sentence1397		on	O
sentence1397		rental	O
sentence1397		basis	O
sentence1397		for	O
sentence1397		a	O
sentence1397		monthly	O
sentence1397		rent	O
sentence1397		of	O
sentence1397		4000	O
sentence1397		rupees	O
sentence1397		Four	O
sentence1397		thousand	O
sentence1397		only	O
sentence1397		and	O
sentence1397		whereas	O
sentence1397		the	O
sentence1397		Lessee	O
sentence1397		is	O
sentence1397		willing	O
sentence1397		to	O
sentence1397		take	O
sentence1397		the	O
sentence1397		below	O
sentence1397		house	O
sentence1397		and	O
sentence1397		agreeing	O
sentence1397		to	O
sentence1397		pay	O
sentence1397		the	O
sentence1397		rent	O
sentence1397		the	O
sentence1397		Lessor	O
sentence1397		regularly	O
sentence1398	sentence1398	This	O
sentence1398		Lease	O
sentence1398		executed	O
sentence1398		for	O
sentence1398		a	O
sentence1398		period	O
sentence1398		of	O
sentence1398		1	O
sentence1398		l	O
sentence1398		Eleven	B-end
sentence1398		Months	I-end
sentence1398		from	O
sentence1398		the	O
sentence1398		date	O
sentence1398		of	O
sentence1398		10	B-startdate
sentence1398		5	I-startdate
sentence1398		2009	I-startdate
sentence1398		but	O
sentence1398		it	O
sentence1398		may	O
sentence1398		be	O
sentence1398		extended	O
sentence1398		by	O
sentence1398		mutual	O
sentence1398		consent	O
sentence1398		of	O
sentence1398		the	O
sentence1398		Lessor	O
sentence1398		and	O
sentence1398		Lessee	O
sentence1398		The	O
sentence1398		above	O
sentence1398		said	O
sentence1398		rent	O
sentence1398		will	O
sentence1398		be	O
sentence1398		enhanced	O
sentence1398		by	O
sentence1398		10	O
sentence1398		in	O
sentence1398		every	O
sentence1398		11	O
sentence1398		months	O
sentence1398		once	O
sentence1398		on	O
sentence1398		the	O
sentence1398		existing	O
sentence1398		rent	O
sentence1399	sentence1399	Whereas	O
sentence1399		the	O
sentence1399		Lessee	O
sentence1399		has	O
sentence1399		paid	O
sentence1399		a	O
sentence1399		sum	O
sentence1399		of	O
sentence1399		Rs	B-value
sentence1399		40000	I-value
sentence1399		Rupees	B-value
sentence1399		Forty	I-value
sentence1399		Thousands	I-value
sentence1399		only	O
sentence1399		as	O
sentence1399		advance	O
sentence1399		to	O
sentence1399		the	O
sentence1399		Lessor	O
sentence1399		before	O
sentence1399		the	O
sentence1399		following	O
sentence1399		witnesses	O
sentence1399		and	O
sentence1399		acknowledge	O
sentence1399		the	O
sentence1399		receipt	O
sentence1399		of	O
sentence1399		the	O
sentence1399		same	O
sentence1399		This	O
sentence1399		amount	O
sentence1399		will	O
sentence1399		be	O
sentence1399		refundable	O
sentence1399		to	O
sentence1399		the	O
sentence1399		Lessee	O
sentence1399		by	O
sentence1399		the	O
sentence1399		Lessor	O
sentence1399		at	O
sentence1399		the	O
sentence1399		time	O
sentence1399		of	O
sentence1399		vacating	O
sentence1399		the	O
sentence1399		house	O
sentence1399		and	O
sentence1399		this	O
sentence1399		amount	O
sentence1399		will	O
sentence1399		not	O
sentence1399		carry	O
sentence1399		any	O
sentence1399		interest	O
sentence1400	sentence1400	Whereas	O
sentence1400		the	O
sentence1400		Lessee	O
sentence1400		shall	O
sentence1400		not	O
sentence1400		sub	O
sentence1400		let	O
sentence1400		runderlet	O
sentence1400		let	O
sentence1400		the	O
sentence1400		premises	O
sentence1400		to	O
sentence1400		any	O
sentence1400		person	O
sentence1400		without	O
sentence1400		written	O
sentence1400		permission	O
sentence1400		from	O
sentence1400		the	O
sentence1400		Lessor	O
sentence1400		Incase	O
sentence1400		the	O
sentence1400		Lessee	O
sentence1400		does	O
sentence1400		not	O
sentence1400		pay	O
sentence1400		the	O
sentence1400		said	O
sentence1400		rent	O
sentence1400		to	O
sentence1400		the	O
sentence1400		lessor	O
sentence1400		continuosly	O
sentence1400		three	O
sentence1400		months	O
sentence1400		the	O
sentence1400		Lessor	O
sentence1400		is	O
sentence1400		at	O
sentence1400		liberty	O
sentence1400		to	O
sentence1400		evict	O
sentence1400		the	O
sentence1400		lessee	O
sentence1400		from	O
sentence1400		the	O
sentence1400		premises	O
sentence1401	sentence1401	Whereas	O
sentence1401		the	O
sentence1401		Lessee	O
sentence1401		hereby	O
sentence1401		agrees	O
sentence1401		pay	O
sentence1401		to	O
sentence1401		the	O
sentence1401		Lessor	O
sentence1401		every	O
sentence1401		month	O
sentence1401		electricity	O
sentence1401		charges	O
sentence1401		to	O
sentence1401		the	O
sentence1401		concerned	O
sentence1401		authority	O
sentence1401		without	O
sentence1401		arrears	O
sentence1401		If	O
sentence1401		any	O
sentence1401		arrears	O
sentence1401		at	O
sentence1401		the	O
sentence1401		time	O
sentence1401		of	O
sentence1401		vacating	O
sentence1401		the	O
sentence1401		premises	O
sentence1401		the	O
sentence1401		same	O
sentence1401		will	O
sentence1401		be	O
sentence1401		deducted	O
sentence1401		from	O
sentence1401		the	O
sentence1401		advance	O
sentence1401		amount	O
sentence1402	sentence1402	Whereas	O
sentence1402		the	O
sentence1402		Lessee	O
sentence1402		hereby	O
sentence1402		agreed	O
sentence1402		to	O
sentence1402		pay	O
sentence1402		the	O
sentence1402		said	O
sentence1402		rent	O
sentence1402		and	O
sentence1402		water	O
sentence1402		charges	O
sentence1402		to	O
sentence1402		the	O
sentence1402		lessor	O
sentence1402		on	O
sentence1402		or	O
sentence1402		before	O
sentence1402		15th	O
sentence1402		of	O
sentence1402		every	O
sentence1402		English	O
sentence1402		calendar	O
sentence1402		month	O
sentence1403	sentence1403	Whereas	O
sentence1403		the	O
sentence1403		parties	O
sentence1403		named	O
sentence1403		above	O
sentence1403		shall	O
sentence1403		terminate	O
sentence1403		this	O
sentence1403		agreement	O
sentence1403		by	O
sentence1403		giving	O
sentence1403		3	B-notice
sentence1403		months	I-notice
sentence1403		notice	O
sentence1403		in	O
sentence1403		advance	O
sentence1404	sentence1404	Whereas	O
sentence1404		the	O
sentence1404		Lessee	O
sentence1404		hereby	O
sentence1404		agreed	O
sentence1404		to	O
sentence1404		keep	O
sentence1404		the	O
sentence1404		premises	O
sentence1404		in	O
sentence1404		good	O
sentence1404		and	O
sentence1404		tenantable	O
sentence1404		conditions	O
sentence1404		without	O
sentence1404		damages	O
sentence1404		if	O
sentence1404		any	O
sentence1404		damages	O
sentence1404		caused	O
sentence1404		by	O
sentence1404		the	O
sentence1404		Lessee	O
sentence1404		the	O
sentence1404		same	O
sentence1404		will	O
sentence1404		be	O
sentence1404		replaced	O
sentence1404		by	O
sentence1404		the	O
sentence1404		Lessee	O
sentence1404		or	O
sentence1404		the	O
sentence1404		said	O
sentence1404		amount	O
sentence1404		will	O
sentence1404		be	O
sentence1404		deducted	O
sentence1404		from	O
sentence1404		the	O
sentence1404		advance	O
sentence1405	sentence1405	Whereas	O
sentence1405		the	O
sentence1405		lessee	O
sentence1405		shall	O
sentence1405		not	O
sentence1405		make	O
sentence1405		any	O
sentence1405		additional	O
sentence1405		alterations	O
sentence1405		to	O
sentence1405		the	O
sentence1405		schedule	O
sentence1405		premises	O
sentence1405		at	O
sentence1405		all	O
sentence1405		reasonable	O
sentence1405		hours	O
sentence1406	sentence1406	Whereas	O
sentence1406		the	O
sentence1406		lessee	O
sentence1406		shall	O
sentence1406		allow	O
sentence1406		the	O
sentence1406		Lessor	O
sentence1406		or	O
sentence1406		his	O
sentence1406		legal	O
sentence1406		representatives	O
sentence1406		in	O
sentence1406		the	O
sentence1406		schedule	O
sentence1406		premises	O
sentence1406		under	O
sentence1406		the	O
sentence1406		lease	O
sentence1406		for	O
sentence1406		insepection	O
sentence1406		of	O
sentence1406		the	O
sentence1406		schedule	O
sentence1406		premises	O
sentence1406		at	O
sentence1406		all	O
sentence1406		reasonable	O
sentence1406		hours	O
sentence1407	sentence1407	Whereas	O
sentence1407		the	O
sentence1407		lessee	O
sentence1407		shall	O
sentence1407		not	O
sentence1407		store	O
sentence1407		and	O
